"44","4","Dollai Nowabpur","দোল্লাই নবাবপুর","dollainowabpurup.comilla.gov.bd"
"45","4","Mohichial","মহিচাইল","mohichialup.comilla.gov.bd"
"46","4","Gollai","গল্লাই","gollaiup.comilla.gov.bd"
"47","4","Keronkhal","কেরণখাল","keronkhalup.comilla.gov.bd"
"48","4","Maijkhar","মাইজখার","maijkharup.comilla.gov.bd"
"49","4","Etberpur","এতবারপুর","etberpurup.comilla.gov.bd"
"50","4","Barera","বাড়েরা","bareraup.comilla.gov.bd"
"51","4","Borcoit","বরকইট","borcoitup.comilla.gov.bd"
"52","5","Sreepur","শ্রীপুর","sreepurup.comilla.gov.bd"
"53","5","Kashinagar","কাশিনগর","kashinagarup.comilla.gov.bd"
"54","5","Kalikapur","কালিকাপুর","kalikapurup.comilla.gov.bd"
"55","5","Shuvapur","শুভপুর","shuvapurup.comilla.gov.bd"
"56","5","Ghulpasha","ঘোলপাশা","ghulpashaup.comilla.gov.bd"
"57","5","Moonshirhat","মুন্সীরহাট","moonshirhatup.comilla.gov.bd"
"58","5","Batisha","বাতিসা","batishaup.comilla.gov.bd"
"59","5","Kankapait","কনকাপৈত","kankapaitup.comilla.gov.bd"
"60","5","Cheora","চিওড়া","cheoraup.comilla.gov.bd"
"61","5","Jagannatdighi","জগন্নাথদিঘী","jagannatdighiup.comilla.gov.bd"
"62","5","Goonabati","গুনবতী","goonabatiup.comilla.gov.bd"
"63","5","Alkara","আলকরা","alkaraup.comilla.gov.bd"
"64","6","Doulotpur","দৌলতপুর","doulotpurup.comilla.gov.bd"
"65","6","Daudkandi","দাউদকান্দি","daudkandinorthup.comilla.gov.bd"
"66","6","North Eliotgonj","উত্তর ইলিয়টগঞ্জ","eliotgonjnorthup.comilla.gov.bd"
"67","6","South Eliotgonj","দক্ষিন ইলিয়টগঞ্জ","eliotgonjsouthup.comilla.gov.bd"
"68","6","Zinglatoli","জিংলাতলী","zinglatoliup.comilla.gov.bd"
"69","6","Sundolpur","সুন্দলপুর","sundolpurup.comilla.gov.bd"
"70","6","Gouripur","গৌরীপুর","gouripurup.comilla.gov.bd"
"71","6","East Mohammadpur","পুর্ব মোহাম্মদপুর","mohammadpureastup.comilla.gov.bd"
"72","6","West Mohammadpur","পশ্চিম মোহাম্মদপুর","mohammadpurwestup.comilla.gov.bd"
"73","6","Goalmari","গোয়ালমারী","goalmariup.comilla.gov.bd"
"74","6","Maruka","মারুকা","marukaup.comilla.gov.bd"
"75","6","Betessor","বিটেশ্বর","betessorup.comilla.gov.bd"
"76","6","Podua","পদুয়া","poduaup.comilla.gov.bd"
"77","6","West Passgacia","পশ্চিম পাচঁগাছিয়া","passgaciawestup.comilla.gov.bd"
"78","6","Baropara","বারপাড়া","baroparaup2.comilla.gov.bd"
"79","7","Mathabanga","মাথাভাঙ্গা","mathabangaup.comilla.gov.bd"
"80","7","Gagutiea","ঘাগুটিয়া","gagutieaup.comilla.gov.bd"
"81","7","Asadpur","আছাদপুর","asadpurup.comilla.gov.bd"
"82","7","Chanderchor","চান্দেরচর","chanderchorup.comilla.gov.bd"
"83","7","Vashania","ভাষানিয়া","vashaniaup.comilla.gov.bd"
"84","7","Nilokhi","নিলখী","nilokhiup.comilla.gov.bd"
"85","7","Garmora","ঘারমোড়া","garmoraup.comilla.gov.bd"
"86","7","Joypur","জয়পুর","joypurup.comilla.gov.bd"
"87","7","Dulalpur","দুলালপুর","dulalpurup1.comilla.gov.bd"
"88","8","Bakoi","বাকই","bakoiup.comilla.gov.bd"
"89","8","Mudafargonj","মুদাফফর গঞ্জ","mudafargonjup.comilla.gov.bd"
"90","8","Kandirpar","কান্দিরপাড়","kandirparup.comilla.gov.bd"
"91","8","Gobindapur","গোবিন্দপুর","gobindapurup.comilla.gov.bd"
"92","8","Uttarda","উত্তরদা","uttardaup.comilla.gov.bd"
"93","8","Laksam Purba","লাকসাম পুর্ব","laksampurbaup.comilla.gov.bd"
"94","8","Azgora","আজগরা","azgoraup.comilla.gov.bd"
"95","9","Sreekil","শ্রীকাইল","sreekilup.comilla.gov.bd"
"96","9","Akubpur","আকুবপুর","akubpurup.comilla.gov.bd"
"97","9","Andicot","আন্দিকোট","andicotup.comilla.gov.bd"
"98","9","Purbadair (East)","পুর্বধৈইর (পুর্ব)","purbadaireastup.comilla.gov.bd"
"99","9","Purbadair (West)","পুর্বধৈইর (পশ্চিম)","purbadairwestup.comilla.gov.bd"
"100","9","Bangara (East)","বাঙ্গরা (পূর্ব)","bangaraeastup.comilla.gov.bd"
"101","9","Bangara (West)","বাঙ্গরা (পশ্চিম)","bangarawestup.comilla.gov.bd"
"102","9","Chapitala","চাপিতলা","chapitalaup.comilla.gov.bd"
"103","9","Camalla","কামাল্লা","camallaup.comilla.gov.bd"
"104","9","Jatrapur","যাত্রাপুর","jatrapurup.comilla.gov.bd"
"105","9","Ramachandrapur (North)","রামচন্দ্রপুর (উত্তর)","ramachandrapurnorthup.comilla.gov.bd"
"106","9","Ramachandrapur (South)","রামচন্দ্রপুর (দক্ষিন)","ramachandrapursouthup.comilla.gov.bd"
"107","9","Muradnagar Sadar","মুরাদনগর সদর","muradnagarsadarup.comilla.gov.bd"
"108","9","Nobipur (East)","নবীপুর (পুর্ব)","nobipureastup.comilla.gov.bd"
"109","9","Nobipur (West)","নবীপুর (পশ্চিম)","nobipurwestup.comilla.gov.bd"
"110","9","Damgar","ধামঘর","damgarup.comilla.gov.bd"
"111","9","Jahapur","জাহাপুর","jahapurup.comilla.gov.bd"
"112","9","Salikandi","ছালিয়াকান্দি","salikandiup.comilla.gov.bd"
"113","9","Darura","দারোরা","daruraup.comilla.gov.bd"
"114","9","Paharpur","পাহাড়পুর","paharpurup.comilla.gov.bd"
"115","9","Babutipara","বাবুটিপাড়া","babutiparaup.comilla.gov.bd"
"116","9","Tanki","টনকী","tankiup.comilla.gov.bd"
"117","10","Bangadda","বাঙ্গড্ডা","bangadda.comilla.gov.bd"
"118","10","Paria","পেরিয়া","pariaup.comilla.gov.bd"
"119","10","Raykot","রায়কোট","raykotup.comilla.gov.bd"
"120","10","Mokara","মোকরা","mokaraup.comilla.gov.bd"
"121","10","Makrabpur","মক্রবপুর","makrabpurup.comilla.gov.bd"
"122","10","Heshakhal","হেসাখাল","heshakhalup.comilla.gov.bd"
"123","10","Adra","আদ্রা","adraup.comilla.gov.bd"
"124","10","Judda","জোড্ডা","juddaup.comilla.gov.bd"
"125","10","Dhalua","ঢালুয়া","dhaluaup.comilla.gov.bd"
"126","10","Doulkha","দৌলখাঁড়","doulkhaup.comilla.gov.bd"
"127","10","Boxgonj","বক্সগঞ্জ","boxgonjup.comilla.gov.bd"
"128","10","Satbaria","সাতবাড়ীয়া","satbariaup.comilla.gov.bd"
"129","11","Kalirbazer","কালীর বাজার","kalirbazerup.comilla.gov.bd"
"130","11","North Durgapur","উত্তর দুর্গাপুর","durgapurnorthup.comilla.gov.bd"
"131","11","South Durgapur","দক্ষিন দুর্গাপুর","durgapursouthup.comilla.gov.bd"
"132","11","Amratoli","আমড়াতলী","amratoliup.comilla.gov.bd"
"133","11","Panchthubi","পাঁচথুবী","panchthubiup.comilla.gov.bd"
"134","11","Jagannatpur","জগন্নাথপুর","jagannatpurup.comilla.gov.bd"
"135","12","Chandanpur","চন্দনপুর","chandanpurup.comilla.gov.bd"
"136","12","Chalibanga","চালিভাঙ্গা","chalibangaup.comilla.gov.bd"
"137","12","Radanagar","রাধানগর","radanagarup.comilla.gov.bd"
"138","12","Manikarchar","মানিকারচর","manikarcharup.comilla.gov.bd"
"139","12","Barakanda","বড়কান্দা","barakandaup.comilla.gov.bd"
"140","12","Govindapur","গোবিন্দপুর","govindapurup1.comilla.gov.bd"
"141","12","Luterchar","লুটেরচর","lutercharup.comilla.gov.bd"
"142","12","Vaorkhola","ভাওরখোলা","vaorkholaup.comilla.gov.bd"
"143","13","Baishgaon","বাইশগাঁও","baishgaonup.comilla.gov.bd"
"144","13","Shoroshpur","সরসপুর","shoroshpurup.comilla.gov.bd"
"145","13","Hasnabad","হাসনাবাদ","hasnabadup.comilla.gov.bd"
"146","13","Jholam (North)","ঝলম (উত্তর)","jholamnorthup.comilla.gov.bd"
"147","13","Jholam (South)","ঝলম (দক্ষিন)","jholamsouthup.comilla.gov.bd"
"148","13","Moishatua","মৈশাতুয়া","moishatuaup.comilla.gov.bd"
"149","13","Lokkhanpur","লক্ষনপুর","lokkhanpurup.comilla.gov.bd"
"150","13","Khela","খিলা","khelaup.comilla.gov.bd"
"151","13","Uttarhowla","উত্তর হাওলা","uttarhowlaup.comilla.gov.bd"
"152","13","Natherpetua","নাথেরপেটুয়া","natherpetuaup.comilla.gov.bd"
"153","13","Bipulashar","বিপুলাসার","bipulasharup.comilla.gov.bd"
"154","14","Chuwara","চৌয়ারা","chuwaraup.comilla.gov.bd"
"155","14","Baropara","বারপাড়া","baroparaup1.comilla.gov.bd"
"156","14","Jorkanoneast","জোড়কানন (পুর্ব)","jorkanoneastup.comilla.gov.bd"
"157","14","Goliara","গলিয়ারা","goliaraup.comilla.gov.bd"
"158","14","Jorkanonwest","জোড়কানন (পশ্চিম)","jorkanonwestup.comilla.gov.bd"
"159","14","Bagmara (North)","বাগমারা (উত্তর)","bagmaranorthup.comilla.gov.bd"
"160","14","Bagmara (South)","বাগমারা (দক্ষিন)","bagmarasouthup.comilla.gov.bd"
"161","14","Bhuloin (North)","ভূলইন (উত্তর)","bhuloinnorthup.comilla.gov.bd"
"162","14","Bhuloin (South)","ভূলইন (দক্ষিন)","bhuloinsouthup.comilla.gov.bd"
"163","14","Belgor (North)","বেলঘর (উত্তর)","belgornorthup.comilla.gov.bd"
"164","14","Belgor (South)","বেলঘর (দক্ষিন)","belgorsouthup.comilla.gov.bd"
"165","14","Perul (North)","পেরুল (উত্তর)","perulnorthup.comilla.gov.bd"
"166","14","Perul (South)","পেরুল (দক্ষিন)","perulsouthup.comilla.gov.bd"
"167","14","Bijoypur","বিজয়পুর","bijoypurup.comilla.gov.bd"
"168","15","Satani","সাতানী","sataniup.comilla.gov.bd"
"169","15","Jagatpur","জগতপুর","jagatpurup.comilla.gov.bd"
"170","15","Balorampur","বলরামপুর","balorampurup.comilla.gov.bd"
"171","15","Karikandi","কড়িকান্দি","karikandiup.comilla.gov.bd"
"172","15","Kalakandi","কলাকান্দি","kalakandiup.comilla.gov.bd"
"173","15","Vitikandi","ভিটিকান্দি","vitikandiup.comilla.gov.bd"
"174","15","Narayandia","নারান্দিয়া","narayandiaup.comilla.gov.bd"
"175","15","Zearkandi","জিয়ারকান্দি","zearkandiup.comilla.gov.bd"
"176","15","Majidpur","মজিদপুর","majidpurup.comilla.gov.bd"
"177","16","Moynamoti","ময়নামতি","moynamotiup.comilla.gov.bd"
"178","16","Varella","ভারেল্লা","varellaup.comilla.gov.bd"
"179","16","Mokam","মোকাম","mokamup.comilla.gov.bd"
"180","16","Burichang Sadar","বুড়িচং সদর","burichangsadarup.comilla.gov.bd"
"181","16","Bakshimul","বাকশীমূল","bakshimulup.comilla.gov.bd"
"182","16","Pirjatrapur","পীরযাত্রাপুর","pirjatrapurup.comilla.gov.bd"
"183","16","Sholonal","ষোলনল","sholonalup.comilla.gov.bd"
"184","16","Rajapur","রাজাপুর","rajapurup.comilla.gov.bd"
"185","17","Bagmara (North)","বাগমারা (উত্তর)","bagmaranorthup.comilla.gov.bd"
"186","17","Bagmara (South)","বাগমারা (দক্ষিন)","bagmarasouthup.comilla.gov.bd"
"187","17","Bhuloin (North)","ভূলইন (উত্তর)","bhuloinnorthup.comilla.gov.bd"
"188","17","Bhuloin (South)","ভূলইন (দক্ষিন)","bhuloinsouthup.comilla.gov.bd"
"189","17","Belgor (North)","বেলঘর (উত্তর)","belgornorthup.comilla.gov.bd"
"190","17","Belgor (South)","বেলঘর (দক্ষিন)","belgorsouthup.comilla.gov.bd"
"191","17","Perul (North)","পেরুল (উত্তর)","perulnorthup.comilla.gov.bd"
"192","17","Perul (South)","পেরুল (দক্ষিন)","perulsouthup.comilla.gov.bd"
"193","18","Mohamaya","মহামায়া","mohamayaup.feni.gov.bd"
"194","18","Pathannagar","পাঠাননগর","pathannagarup.feni.gov.bd"
"195","18","Subhapur","শুভপুর","subhapurup.feni.gov.bd"
"196","18","Radhanagar","রাধানগর","radhanagarup.feni.gov.bd"
"197","18","Gopal","ঘোপাল","gopalup.feni.gov.bd"
"198","19","Sarishadi","শর্শদি","sarishadiup.feni.gov.bd"
"199","19","Panchgachia","পাঁচগাছিয়া","panchgachiaup.feni.gov.bd"
"200","19","Dhormapur","ধর্মপুর","dhormapurup.feni.gov.bd"
"201","19","Kazirbag","কাজিরবাগ","kazirbagup.feni.gov.bd"
"202","19","Kalidah","কালিদহ","kalidahup.feni.gov.bd"
"203","19","Baligaon","বালিগাঁও","baligaonup.feni.gov.bd"
"204","19","Dholia","ধলিয়া","dholiaup.feni.gov.bd"
"205","19","Lemua","লেমুয়া","lemuaup.feni.gov.bd"
"206","19","Chonua","ছনুয়া","chonuaup.feni.gov.bd"
"207","19","Motobi","মোটবী","motobiup.feni.gov.bd"
"208","19","Fazilpur","ফাজিলপুর","fazilpurup.feni.gov.bd"
"209","19","Forhadnogor","ফরহাদনগর","forhadnogorup.feni.gov.bd"
"210","20","Charmozlishpur","চরমজলিশপুর","charmozlishpurup.feni.gov.bd"
"211","20","Bogadana","বগাদানা","bogadanaup.feni.gov.bd"
"212","20","Motigonj","মতিগঞ্জ","motigonjup.feni.gov.bd"
"213","20","Mongolkandi","মঙ্গলকান্দি","mongolkandiup.feni.gov.bd"
"214","20","Chardorbesh","চরদরবেশ","chardorbeshup.feni.gov.bd"
"215","20","Chorchandia","চরচান্দিয়া","chorchandiaup.feni.gov.bd"
"216","20","Sonagazi","সোনাগাজী","sonagaziup.feni.gov.bd"
"217","20","Amirabad","আমিরাবাদ","amirabadup.feni.gov.bd"
"218","20","Nababpur","নবাবপুর","nababpurup.feni.gov.bd"
"219","21","Fulgazi","ফুলগাজী","fulgaziup.feni.gov.bd"
"220","21","Munshirhat","মুন্সিরহাট","munshirhatup.feni.gov.bd"
"221","21","Dorbarpur","দরবারপুর","dorbarpurup.feni.gov.bd"
"222","21","Anandopur","আনন্দপুর","anandopurup.feni.gov.bd"
"223","21","Amzadhat","আমজাদহাট","amzadhatup.feni.gov.bd"
"224","21","Gmhat","জি,এম, হাট","gmhatup.feni.gov.bd"
"225","22","Mizanagar","মির্জানগর","mizanagarup.feni.gov.bd"
"226","22","Ctholia","চিথলিয়া","ctholiaup.feni.gov.bd"
"227","22","Boxmahmmud","বক্সমাহমুদ","boxmahmmudup.feni.gov.bd"
"228","23","Sindurpur","সিন্দুরপুর","sindurpurup.feni.gov.bd"
"229","23","Rajapur","রাজাপুর","rajapurup.feni.gov.bd"
"230","23","Purbachandrapur","পূর্বচন্দ্রপুর","purbachandrapurup.feni.gov.bd"
"231","23","Ramnagar","রামনগর","ramnagarup.feni.gov.bd"
"232","23","Yeakubpur","ইয়াকুবপুর","yeakubpur.feni.gov.bd"
"233","23","Daganbhuiyan","দাগনভূঞা","daganbhuiyanup.feni.gov.bd"
"234","23","Matubhuiyan","মাতুভূঞা","matubhuiyanup.feni.gov.bd"
"235","23","Jayloskor","জায়লস্কর","jayloskorup.feni.gov.bd"
"236","24","Basudeb","বাসুদেব","basudeb.brahmanbaria.gov.bd"
"237","24","Machihata","মাছিহাতা","machihata.brahmanbaria.gov.bd"
"238","24","Sultanpur","সুলতানপুর","sultanpur.brahmanbaria.gov.bd"
"239","24","Ramrail","রামরাইল","ramrail.brahmanbaria.gov.bd"
"240","24","Sadekpur","সাদেকপুর","sadekpur.brahmanbaria.gov.bd"
"241","24","Talsahar","তালশহর","talsahar.brahmanbaria.gov.bd"
"242","24","Natai","নাটাই (দক্ষিন)","natais.brahmanbaria.gov.bd"
"243","24","Natai","নাটাই (উত্তর)","natain.brahmanbaria.gov.bd"
"244","24","Shuhilpur","সুহিলপুর","shuhilpur.brahmanbaria.gov.bd"
"245","24","Bodhal","বুধল","bodhal.brahmanbaria.gov.bd"
"246","24","Majlishpur","মজলিশপুর","majlishpur.brahmanbaria.gov.bd"
"247","25","Mulagram","মূলগ্রাম","mulagramup.brahmanbaria.gov.bd"
"248","25","Mehari","মেহারী","mehariup.brahmanbaria.gov.bd"
"249","25","Badair","বাদৈর","badairup.brahmanbaria.gov.bd"
"250","25","Kharera","খাড়েরা","khareraup.brahmanbaria.gov.bd"
"251","25","Benauty","বিনাউটি","benautyup.brahmanbaria.gov.bd"
"252","25","Gopinathpur","গোপীনাথপুর","gopinathpurup.brahmanbaria.gov.bd"
"253","25","Kasbaw","কসবা","kasbawup.brahmanbaria.gov.bd"
"254","25","Kuti","কুটি","kutiup.brahmanbaria.gov.bd"
"255","25","Kayempur","কাইমপুর","kayempurup.brahmanbaria.gov.bd"
"256","25","Bayek","বায়েক","bayekup.brahmanbaria.gov.bd"
"257","26","Chatalpar","চাতলপাড়","chatalparup.brahmanbaria.gov.bd"
"258","26","Bhalakut","ভলাকুট","bhalakutup.brahmanbaria.gov.bd "
"259","26","Kunda","কুন্ডা","kundaup.brahmanbaria.gov.bd"
"260","26","Goalnagar","গোয়ালনগর","goalnagarup.brahmanbaria.gov.bd"
"261","26","Nasirnagar","নাসিরনগর","nasirnagarup.brahmanbaria.gov.bd"
"262","26","Burishwar","বুড়িশ্বর","burishwarup.brahmanbaria.gov.bd"
"263","26","Fandauk","ফান্দাউক","fandaukup.brahmanbaria.gov.bd"
"264","26","Goniauk","গুনিয়াউক","goniaukup.brahmanbaria.gov.bd"
"265","26","Chapartala","চাপৈরতলা","chapartalaup.brahmanbaria.gov.bd"
"266","26","Dharnondol","ধরমন্ডল","dharnondolup.brahmanbaria.gov.bd"
"267","26","Haripur","হরিপুর","haripurup.brahmanbaria.gov.bd"
"268","26","Purbabhag","পূর্বভাগ","purbabhagup.brahmanbaria.gov.bd"
"269","26","Gokarna","গোকর্ণ","gokarnaup.brahmanbaria.gov.bd"
"270","27","Auraol","অরুয়াইল","auraolup.brahmanbaria.gov.bd"
"271","27","Pakshimuul","পাকশিমুল","pakshimuulup.brahmanbaria.gov.bd"
"272","27","Chunta","চুন্টা","chuntaup.brahmanbaria.gov.bd"
"273","27","Kalikaccha","কালীকচ্ছ","kalikacchaup.brahmanbaria.gov.bd"
"274","27","Panishor","পানিশ্বর","panishorup.brahmanbaria.gov.bd"
"275","27","Sarail","সরাইল সদর","sarailup.brahmanbaria.gov.bd"
"276","27","Noagoun","নোয়াগাঁও","noagounup.brahmanbaria.gov.bd"
"277","27","Shahajadapur","শাহজাদাপুর","shahajadapurup.brahmanbaria.gov.bd"
"278","27","Shahbazpur","শাহবাজপুর","shahbazpurup.brahmanbaria.gov.bd"
"279","28","Ashuganj","আশুগঞ্জ সদর","ashuganjup.brahmanbaria.gov.bd"
"280","28","Charchartala","চরচারতলা","charchartalaup.brahmanbaria.gov.bd"
"281","28","Durgapur","দুর্গাপুর","durgapurup.brahmanbaria.gov.bd"
"282","28","Araishidha","আড়াইসিধা","araishidhaup.brahmanbaria.gov.bd"
"283","28","Talshaharw","তালশহর(পঃ)","talshaharwup.brahmanbaria.gov.bd"
"284","28","Sarifpur","শরীফপুর","sarifpurup.brahmanbaria.gov.bd"
"285","28","Lalpur","লালপুর","lalpurup.brahmanbaria.gov.bd"
"286","28","Tarua","তারুয়া","taruaup.brahmanbaria.gov.bd"
"287","29","Monionda","মনিয়ন্দ","moniondaup.brahmanbaria.gov.bd"
"288","29","Dharkhar","ধরখার","dharkharup.brahmanbaria.gov.bd"
"289","29","Mogra","মোগড়া","mograup.brahmanbaria.gov.bd"
"290","29","Akhauran","আখাউড়া (উঃ)","akhauranup.brahmanbaria.gov.bd"
"291","29","Akhauras","আখাউড়া (দঃ)","akhaurasup.brahmanbaria.gov.bd"
"292","30","Barail","বড়াইল","barailup.brahmanbaria.gov.bd"
"293","30","Birgaon","বীরগাঁও","birgaonup.brahmanbaria.gov.bd"
"294","30","Krishnanagar","কৃষ্ণনগর","krishnanagarup.brahmanbaria.gov.bd"
"295","30","Nathghar","নাটঘর","nathgharup.brahmanbaria.gov.bd"
"296","30","Biddayakut","বিদ্যাকুট","biddayakutup.brahmanbaria.gov.bd"
"297","30","Nabinagare","নবীনগর (পূর্ব)","nabinagareup.brahmanbaria.gov.bd"
"298","30","Nabinagarw","নবীনগর(পশ্চিম)","nabinagarwup.brahmanbaria.gov.bd"
"299","30","Bitghar","বিটঘর","bitgharup.brahmanbaria.gov.bd"
"300","30","Shibpur","শিবপুর","shibpurup.brahmanbaria.gov.bd"
"301","30","Sreerampur","শ্রীরামপুর","sreerampurup.brahmanbaria.gov.bd"
"302","30","Jinudpur","জিনোদপুর","jinudpurup.brahmanbaria.gov.bd"
"303","30","Laurfatehpur","লাউরফতেপুর","laurfatehpurup.brahmanbaria.gov.bd"
"304","30","Ibrahimpur","ইব্রাহিমপুর","ibrahimpurup.brahmanbaria.gov.bd"
"305","30","Satmura","সাতমোড়া","satmuraup.brahmanbaria.gov.bd"
"306","30","Shamogram","শ্যামগ্রাম","shamogramup.brahmanbaria.gov.bd"
"307","30","Rasullabad","রসুল্লাবাদ","rasullabadup.brahmanbaria.gov.bd"
"308","30","Barikandi","বড়িকান্দি","barikandiup.brahmanbaria.gov.bd"
"309","30","Salimganj","ছলিমগঞ্জ","salimganjup.brahmanbaria.gov.bd"
"310","30","Ratanpur","রতনপুর","ratanpurup.brahmanbaria.gov.bd"
"311","30","Kaitala (North)","কাইতলা (উত্তর)","kaitalanup.brahmanbaria.gov.bd"
"312","30","Kaitala (South)","কাইতলা (দক্ষিন)","kaitalasup.brahmanbaria.gov.bd"
"313","31","Tazkhali","তেজখালী","tazkhaliup.brahmanbaria.gov.bd"
"314","31","Pahariya Kandi","পাহাড়িয়া কান্দি","pahariyakandiup.brahmanbaria.gov.bd"
"315","31","Dariadulat","দরিয়াদৌলত","dariadulatup.brahmanbaria.gov.bd"
"316","31","Sonarampur","সোনারামপুর","sonarampurup.brahmanbaria.gov.bd"
"317","31","Darikandi","দড়িকান্দি","darikandiup.brahmanbaria.gov.bd"
"318","31","Saifullyakandi","ছয়ফুল্লাকান্দি","saifullyakandiup.brahmanbaria.gov.bd"
"319","31","Bancharampur","বাঞ্ছারামপুর","bancharampurup.brahmanbaria.gov.bd"
"320","31","Ayabpur","আইয়ুবপুর","ayabpurup.brahmanbaria.gov.bd"
"321","31","Fardabad","ফরদাবাদ","fardabadup.brahmanbaria.gov.bd"
"322","31","Rupushdi","রুপসদী পশ্চিম","rupushdiup.brahmanbaria.gov.bd"
"323","31","Salimabad","ছলিমাবাদ","salimabadup.brahmanbaria.gov.bd"
"324","31","Ujanchar","উজানচর পূর্ব","ujancharup.brahmanbaria.gov.bd"
"325","31","Manikpur","মানিকপুর","manikpurup.brahmanbaria.gov.bd"
"326","32","Bhudanty","বুধন্তি","bhudantyup.brahmanbaria.gov.bd"
"327","32","Chandura","চান্দুরা","chanduraup.brahmanbaria.gov.bd"
"328","32","Ichapura","ইছাপুরা","ichapuraup.brahmanbaria.gov.bd"
"329","32","Champaknagar","চম্পকনগর","champaknagarup.brahmanbaria.gov.bd"
"330","32","Harashpur","হরষপুর","harashpurup.brahmanbaria.gov.bd"
"331","32","Pattan","পত্তন","pattanup.brahmanbaria.gov.bd"
"332","32","Singerbil","সিংগারবিল","singerbilup.brahmanbaria.gov.bd"
"333","32","Bishupor","বিষ্ণুপুর","bishuporup.brahmanbaria.gov.bd"
"334","32","Charislampur","চর-ইসলামপুর","charislampurup.brahmanbaria.gov.bd"
"335","32","Paharpur","পাহাড়পুর","paharpurup.brahmanbaria.gov.bd"
"336","33","Jibtali","জীবতলি","jibtaliup.rangamati.gov.bd"
"337","33","Sapchari","সাপছড়ি","sapchariup.rangamati.gov.bd"
"338","33","Kutukchari","কুতুকছড়ি","kutukchariup.rangamati.gov.bd"
"339","33","Bandukbhanga","বন্দুকভাঙ্গা","bandukbhangaup.rangamati.gov.bd"
"340","33","Balukhali","বালুখালী","balukhaliup.rangamati.gov.bd"
"341","33","Mogban","মগবান","mogbanup.rangamati.gov.bd"
"342","34","Raikhali","রাইখালী","raikhaliup.rangamati.gov.bd"
"343","34","Kaptai","কাপ্তাই","kaptaiup.rangamati.gov.bd"
"344","34","Wagga","ওয়াজ্ঞা","waggaup.rangamati.gov.bd"
